Country,Brand,Name,Amount,Price,Currency,Price / stick,URL
Dominican Republic,Bossner Classic,Bossner Classic Double Corona,1,9.5,EUR,9.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Double Corona,10,92.15,EUR,9.215,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Long Panatela 001,1,9.5,EUR,9.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Long Panatela 001,10,92.15,EUR,9.215,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Long Panatela 002,1,8.5,EUR,8.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Long Panatela 002,10,82.45,EUR,8.245000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Peter I Torpedito,1,8.5,EUR,8.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Peter I Torpedito,5,41.23,EUR,8.245999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Robusto,1,8.0,EUR,8.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Robusto,10,77.6,EUR,7.76,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Torpedo,1,12.5,EUR,12.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Classic,Bossner Classic Torpedo,10,121.25,EUR,12.125,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Classic
Dominican Republic,Bossner Maduro,Bossner Maduro Ekaterina I,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Ekaterina I,5,36.38,EUR,7.276000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Alexander I Maduro,1,6.0,EUR,6.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Alexander I Maduro,5,29.1,EUR,5.82,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Churchill T.E.,1,13.5,EUR,13.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Churchill T.E.,10,130.95,EUR,13.094999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Elizabeth Maduro,1,8.5,EUR,8.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Elizabeth Maduro,5,41.23,EUR,8.245999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Nelson,1,21.0,EUR,21.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Nelson,20,407.4,EUR,20.369999999999997,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Martin 20 Years Anniversary Edition,1,23.0,EUR,23.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Martin 20 Years Anniversary Edition,3,66.9,EUR,22.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Ambassador T.E.,1,13.8,EUR,13.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Ambassador T.E.,30,401.58,EUR,13.386,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Peter I Torpedito,1,8.5,EUR,8.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Peter I Torpedito,5,41.23,EUR,8.245999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Rolando Double Corona,1,9.5,EUR,9.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Rolando Double Corona,10,92.15,EUR,9.215,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Rolando Robusto,1,8.0,EUR,8.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Rolando Robusto,10,77.6,EUR,7.76,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Cleopatra,1,15.0,EUR,15.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro Cleopatra,10,145.5,EUR,14.55,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Rolando Torpedo,1,12.5,EUR,12.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Bossner Maduro,Bossner Maduro  Rolando Torpedo,10,121.25,EUR,12.125,https://www.hacico.de/en/Cigars/Dominican-Republic/Bossner-Maduro
Dominican Republic,Blanco-Kisten,Blanco-Kisten Classics Candela,1,3.9,EUR,3.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Classics Candela,25,94.58,EUR,3.7832,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Diplomats,1,4.3,EUR,4.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Diplomats,25,104.28,EUR,4.1712,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Lancers,1,3.4,EUR,3.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Lancers,25,82.45,EUR,3.298,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Platinum,1,3.7,EUR,3.7,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Platinum,25,89.73,EUR,3.5892,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Prelude,1,2.9,EUR,2.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Prelude,25,70.33,EUR,2.8132,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Premiers,1,3.6,EUR,3.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Premiers,25,87.3,EUR,3.492,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Robusto,1,4.3,EUR,4.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Robusto,25,104.28,EUR,4.1712,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Torpedo,1,4.1,EUR,4.1,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Blanco-Kisten,Blanco-Kisten Torpedo,25,99.43,EUR,3.9772000000000003,https://www.hacico.de/en/Cigars/Dominican-Republic/Blanco-Kisten
Dominican Republic,Bock y Ca.,Bock y Ca. A,1,15.9,EUR,15.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Churchill Tubo,1,7.0,EUR,7.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Churchill Tubo,3,20.37,EUR,6.79,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Corona Tubo,1,5.8,EUR,5.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Corona Tubo,4,24.25,EUR,6.0625,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Corona Tubo,25,140.65,EUR,5.626,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Corona,1,5.9,EUR,5.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Corona,25,143.07,EUR,5.722799999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Churchill,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Churchill,25,160.05,EUR,6.402,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Double Corona,1,6.8,EUR,6.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Double Corona,5,32.98,EUR,6.595999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Double Corona,25,164.9,EUR,6.596,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Panetela,1,4.3,EUR,4.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Panetela,5,20.86,EUR,4.172,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Panetela,25,104.28,EUR,4.1712,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Robusto,1,6.3,EUR,6.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Robusto,5,30.56,EUR,6.112,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Torpedo,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,Bock y Ca.,Bock y Ca. Torpedo,25,160.05,EUR,6.402,https://www.hacico.de/en/Cigars/Dominican-Republic/Bock-y-Ca
Dominican Republic,BESPOKE CLUB MAREVA LINE,Bespoke Club Mareva Line Gran Mareva,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/BESPOKE-CLUB-MAREVA-LINE
Dominican Republic,BESPOKE CLUB MAREVA LINE,Bespoke Club Mareva Line Gran Mareva,5,36.38,EUR,7.276000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/BESPOKE-CLUB-MAREVA-LINE
Dominican Republic,BESPOKE CLUB MAREVA LINE,Bespoke Club Mareva Line Gran Mareva GOLD,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/BESPOKE-CLUB-MAREVA-LINE
Dominican Republic,BESPOKE CLUB MAREVA LINE,Bespoke Club Mareva Line Gran Mareva GOLD,5,36.38,EUR,7.276000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/BESPOKE-CLUB-MAREVA-LINE
Dominican Republic,BESPOKE CLUB MAREVA LINE,Bespoke Club Mareva Line Gran Mareva GOLD,24,174.6,EUR,7.2749999999999995,https://www.hacico.de/en/Cigars/Dominican-Republic/BESPOKE-CLUB-MAREVA-LINE
Dominican Republic,Belmore Connecticut,Belmore Connecticut Corona,1,5.4,EUR,5.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Corona,10,52.38,EUR,5.238,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Churchill,1,6.2,EUR,6.2,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Churchill,10,60.14,EUR,6.014,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Torpedo,1,6.4,EUR,6.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Torpedo,10,62.08,EUR,6.208,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Matador,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Matador,10,64.02,EUR,6.401999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Toro Grande,1,6.8,EUR,6.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Belmore Connecticut,Belmore Connecticut Toro Grande,10,65.96,EUR,6.595999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Connecticut
Dominican Republic,Bespoke Cabinet Selection,Bespoke Cabinet Selection Rosetta (Pyramide),1,4.8,EUR,4.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Bespoke-Cabinet-Selection
Dominican Republic,Bespoke Cabinet Selection,Bespoke Cabinet Selection Rosetta (Pyramide),50,232.8,EUR,4.656000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Bespoke-Cabinet-Selection
Dominican Republic,Bespoke Basilica Line,Bespoke Basilica Line C No.1,1,11.5,EUR,11.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Bespoke-Basilica-Line
Dominican Republic,Bespoke Basilica Line,Bespoke Basilica Line C No.1,10,111.55,EUR,11.155,https://www.hacico.de/en/Cigars/Dominican-Republic/Bespoke-Basilica-Line
Dominican Republic,Bespoke Basilica Line,Bespoke Basilica Line C No.1,20,223.1,EUR,11.155,https://www.hacico.de/en/Cigars/Dominican-Republic/Bespoke-Basilica-Line
Dominican Republic,Belmore Maduro Selection,Belmore Maduro Selection Robusto,1,5.8,EUR,5.8,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Maduro-Selection
Dominican Republic,Belmore Maduro Selection,Belmore Maduro Selection Robusto,10,56.26,EUR,5.6259999999999994,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Maduro-Selection
Dominican Republic,Belmore Classico,Belmore Classico Navajos,1,4.9,EUR,4.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Belmore-Classico
Dominican Republic,Beast,Beast Robusto,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Robusto,1,6.6,EUR,6.6,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Robusto,4,25.61,EUR,6.4025,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Short Robusto,1,6.3,EUR,6.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Short Robusto,1,6.3,EUR,6.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Short Robusto,4,24.44,EUR,6.11,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Toro,1,6.9,EUR,6.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Toro,1,6.9,EUR,6.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Toro,4,26.77,EUR,6.6925,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Beast,Beast Gigante,1,8.0,EUR,8.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Beast
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Petit Robusto Flagtail,1,7.1,EUR,7.1,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Petit Robusto Flagtail,20,137.74,EUR,6.8870000000000005,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Rothschild Masivo,1,8.5,EUR,8.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Rothschild Masivo,20,164.9,EUR,8.245000000000001,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Torpedo MK52,1,9.0,EUR,9.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Torpedo MK52,20,174.6,EUR,8.73,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Corona,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Corona,20,145.5,EUR,7.275,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Gran Toro,1,8.7,EUR,8.7,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Gran Toro,20,168.78,EUR,8.439,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Gordito,1,7.5,EUR,7.5,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Gordito,20,145.5,EUR,7.275,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Rothschild Masivo,1,8.9,EUR,8.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Rothschild Masivo,20,172.66,EUR,8.633,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gordito,1,7.7,EUR,7.7,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gordito,20,149.38,EUR,7.468999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Petit Robusto FT,1,7.3,EUR,7.3,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Petit Robusto FT,20,141.62,EUR,7.081,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Corona,1,7.7,EUR,7.7,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Corona,20,149.38,EUR,7.468999999999999,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gran Toro,1,9.0,EUR,9.0,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gran Toro,20,174.6,EUR,8.73,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gordo,1,9.9,EUR,9.9,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Gordo,20,192.06,EUR,9.603,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Torpedo Mk52,1,9.4,EUR,9.4,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,Balmoral Anejo,Balmoral Anejo XO Oscuro Torpedo Mk52,20,182.36,EUR,9.118,https://www.hacico.de/en/Cigars/Dominican-Republic/Balmoral-Anejo
Dominican Republic,BBB- Bundles (Erez),BBB- Bundles Gordo G Force Connecticut Shade,1,5.5,EUR,5.5,https://www.hacico.de/en/Cigars/Dominican-Republic/BBB-Bundles-Erez
Dominican Republic,BBB- Bundles (Erez),BBB- Bundles Gordo G Force Connecticut Shade,10,53.35,EUR,5.335,https://www.hacico.de/en/Cigars/Dominican-Republic/BBB-Bundles-Erez
Dominican Republic,BBB- Bundles (Erez),BBB- Bundles Toro Connecticut Shade,1,4.2,EUR,4.2,https://www.hacico.de/en/Cigars/Dominican-Republic/BBB-Bundles-Erez
Dominican Republic,BBB- Bundles (Erez),BBB- Bundles Toro Connecticut Shade,10,40.74,EUR,4.074,https://www.hacico.de/en/Cigars/Dominican-Republic/BBB-Bundles-Erez
